DATE_TIME,NOX
2021-11-28,55.00294542312622
2021-11-29,158.52759218215942
2021-11-30,29.384566644827526
2021-12-01,88.81201334794362
2021-12-02,72.02260061105092
2021-12-03,28.10122901201248
2021-12-04,104.64750027656555
2021-12-05,43.34850823360941
2021-12-06,20.21261664231618
2021-12-07,77.15087076028188
2021-12-08,42.21778247667395
2021-12-09,40.27250862121582
2021-12-10,130.44602601424506
2021-12-11,29.7169653851053
2021-12-12,57.89297111829122
2021-12-13,85.95890402793884
2021-12-14,63.52826093590778
2021-12-15,57.59118250141973
2021-12-16,118.97343579928081
2021-12-17,113.92921765645345
2021-12-18,95.09906140963237
2021-12-19,88.84358859062195
2021-12-20,100.28672083218892
2021-12-21,113.49891344706218
2021-12-22,104.51397331901218
2021-12-23,72.26858743031819
2021-12-24,173.43984580039978
2021-12-25,41.987345933914185
2021-12-26,73.84639998277028
2021-12-27,62.140308698018394
2021-12-28,19.411874773601692
2021-12-29,42.97546664873759
2021-12-30,38.01890849073728
2021-12-31,44.13093761789302
2022-01-01,51.057254354159035
2022-01-02,24.163287381331127
2022-01-03,24.163287381331127
2022-01-04,84.61083777745564
2022-01-05,31.746304035186768
2022-01-06,52.67135012149811
2022-01-07,31.588478843371075
2022-01-08,45.165679017702736
2022-01-09,87.6922372976939
2022-01-10,18.05143480715544
2022-01-11,34.26955382029215
2022-01-12,65.31609169642131
2022-01-13,391.41075388590497
2022-01-14,370.930513381958
2022-01-15,161.52197488149008
2022-01-16,119.38009198506673
2022-01-17,286.09855937957764
2022-01-18,293.615026473999
2022-01-19,76.62729045322963
2022-01-20,281.7498057683309
2022-01-21,252.96692756984544
2022-01-22,148.5102826754252
2022-01-23,58.6525494257609
2022-01-24,83.16392453511556
2022-01-25,102.45919569333394
2022-01-26,111.79440033435822
2022-01-27,72.50455443064372
2022-01-28,168.955313205719
2022-01-29,36.095675806204476
2022-01-30,98.14551742871602
2022-01-31,40.70939082900683
2022-02-01,25.37064991394679
2022-02-02,32.98755852381388
2022-02-03,44.59303018321162
2022-02-04,146.84826942112136
2022-02-05,70.13394125302632
2022-02-06,53.5215874115626
2022-02-07,24.46357085307439
2022-02-08,19.439283192157745
2022-02-09,70.89289561907451
2022-02-10,60.31933319568634
2022-02-11,57.699458380540214
2022-02-12,113.37855855623881
2022-02-13,29.534449974695843
2022-02-14,30.284920771916706
2022-02-15,44.645521744437836
2022-02-16,15.230283280213675
2022-02-17,26.42121223608653
2022-02-18,17.95042488972346
2022-02-19,23.73534603913625
2022-02-20,12.918024977048239
2022-02-21,26.672647953033447
2022-02-22,25.57436255613963
2022-02-23,45.99810016155243
2022-02-24,45.99810016155243
2022-02-25,45.99810016155243
2022-02-26,45.99810016155243
2022-02-27,45.99810016155243
2022-02-28,45.99810016155243
2022-03-01,42.570824921131134
2022-03-02,42.69022881984711
2022-03-03,67.45924989382426
2022-03-04,74.1269669731458
2022-03-05,108.7911126613617
2022-03-06,93.74866183598836
2022-03-07,17.39452091852824
2022-03-08,25.194628953933716
2022-03-09,39.163671016693115
2022-03-10,76.31520779927571
2022-03-11,69.16619567076366
2022-03-12,77.87621744473775
2022-03-13,35.6348127524058
2022-03-14,123.52122044563293
2022-03-15,80.43776790301006
2022-03-16,92.34474635124207
2022-03-17,65.7013292312622
2022-03-18,118.50995794932048
2022-03-19,62.18385903040568
2022-03-20,50.75803327560425
2022-03-21,79.04856252670288
2022-03-22,82.88443636894226
2022-03-23,149.82604134601095
2022-03-24,181.4238831202189
2022-03-25,188.17673015594482
2022-03-26,85.41275421778361
2022-03-27,67.5514547030131
2022-03-28,123.46788756052653
2022-03-29,113.894770860672
2022-03-30,91.67930857340495
2022-03-31,66.34894168376923
2022-04-01,49.82299576203028
2022-04-02,33.17904140551885
2022-04-03,62.63450849056244
2022-04-04,23.830695966879528
2022-04-05,24.645658214886982
2022-04-06,54.858937899271645
2022-04-07,22.476712425549824
2022-04-08,35.68782114982605
2022-04-09,25.430112560590107
2022-04-10,55.66430846850077
2022-04-11,65.49644168217976
2022-04-12,69.3355454603831
2022-04-13,42.06319999694824
2022-04-14,116.24500881541859
2022-04-15,67.16957926750183
2022-04-16,63.306849797566734
2022-04-17,30.72507095336914
2022-04-18,17.946691672007244
2022-04-19,107.99915802997091
2022-04-20,92.3625791867574
2022-04-21,83.77568316459656
2022-04-22,79.65257867177327
2022-04-23,53.51422945658366
2022-04-24,50.92650445302328
2022-04-25,97.59399604797363
2022-04-26,88.46792562802632
2022-04-27,95.8595700263977
2022-04-28,121.35572346051534
2022-04-29,114.53317038218181
2022-04-30,60.473533391952515
2022-05-01,58.11434110005697
2022-05-02,26.81707493464152
2022-05-03,64.63930495580037
2022-05-04,19.33306250969569
2022-05-05,56.243025382359825
2022-05-06,82.22687061627705
2022-05-07,43.08852525552114
2022-05-08,32.29309602578481
2022-05-09,39.962653954823814
2022-05-10,25.63969151178996
2022-05-11,66.7911543448766
2022-05-12,94.382417122523
2022-05-13,14.481791824102402
2022-05-14,33.39853330453237
2022-05-15,56.46595033009847
2022-05-16,56.16281282901764
2022-05-17,40.439795772234596
2022-05-18,50.84377117951711
2022-05-19,28.629396041234333
2022-05-20,31.44360848267873
2022-05-21,20.85382503271103
2022-05-22,35.376457711060844
2022-05-23,21.181666533152264
2022-05-24,18.119021788887355
2022-05-25,22.879095951716106
2022-05-26,13.68390828371048
2022-05-27,33.50482932726542
2022-05-28,68.63819154103597
2022-05-29,66.55672065416972
2022-05-30,52.72835417588552
2022-05-31,31.13046681880951
2022-06-01,120.5411829551061
2022-06-02,17.272554258505505
2022-06-03,65.12032934029897
2022-06-04,15.692281712185252
2022-06-05,18.080608248710632
2022-06-06,61.95006279150645
2022-06-07,25.044362425804138
2022-06-08,45.31985020637512
2022-06-09,50.86627507209778
2022-06-10,34.51697065432867
2022-06-11,94.47804101308186
2022-06-12,102.23029160499573
2022-06-13,25.81169581413269
2022-06-14,55.90359152918277
2022-06-15,59.471170941988625
2022-06-16,73.63417824109395
2022-06-17,43.14955393473307
2022-06-18,62.08702504634857
2022-06-19,67.45346264044444
2022-06-20,79.9837376276652
2022-06-21,67.58434549967448
2022-06-22,91.98597939809163
2022-06-23,52.82043341795603
2022-06-24,40.92237949371338
2022-06-25,33.86678731441498
2022-06-26,36.45652097463608
2022-06-27,30.02565010388692
2022-06-28,39.26490887351658
2022-06-29,47.47929161787033
2022-06-30,45.40275796254476
2022-07-01,33.861937403678894
2022-07-02,56.614333152770996
2022-07-03,85.40436728795369
2022-07-04,18.925182591313902
2022-07-05,68.7305117448171
2022-07-06,66.11807854970296
2022-07-07,54.56179583072662
2022-07-08,30.04959575335185
2022-07-09,38.95767521858215
2022-07-10,30.759143352508545
2022-07-11,59.79013892878657
2022-07-12,214.36507217089334
2022-07-13,44.8043292760849
2022-07-14,51.451317331065304
2022-07-15,38.72309164206187
2022-07-16,53.69830393791199
2022-07-17,38.37477946281433
2022-07-18,57.32211204369863
2022-07-19,44.08902923266093
2022-07-20,28.634547846657888
2022-07-21,63.75374154249827
2022-07-22,33.321512381235756
2022-07-23,41.1406964858373
2022-07-24,25.94925006230672
2022-07-25,21.405833423137665
2022-07-26,34.9140834013621
2022-07-27,51.32070863246918
2022-07-28,73.58842269234036
2022-07-29,62.09803879779318
2022-07-30,22.92160419623057
2022-07-31,13.899950007597605
2022-08-01,32.36288730303446
2022-08-02,28.71030434318211
2022-08-03,32.13359566529592
2022-08-04,99.2367819081182
2022-08-05,38.55252496401469
2022-08-06,14.278329193592072
2022-08-07,40.20200832684835
2022-08-08,60.2915248076121
2022-08-09,56.474433501561485
2022-08-10,58.60414608319601
2022-08-11,47.65389194091161
2022-08-12,229.24373881022134
2022-08-13,59.485461950302124
2022-08-14,50.24132116635641
2022-08-15,39.4894123673439
2022-08-16,70.98055783907573
2022-08-17,76.08676664034526
2022-08-18,30.02623760700226
2022-08-19,18.627470811208088
2022-08-20,16.054833312829334
2022-08-21,23.16927965482076
2022-08-22,38.78292924165726
2022-08-23,27.529941658178966
2022-08-24,29.785856916790916
2022-08-25,45.575175285339355
2022-08-26,57.38075359662374
2022-08-27,64.10851311683655
2022-08-28,55.568403681119285
2022-08-29,53.89347926775614
2022-08-30,86.81757911046346
2022-08-31,79.64434989293416
2022-09-01,33.18759983778
2022-09-02,43.87099154790243
2022-09-03,21.72846249739329
2022-09-04,39.3483792146047
2022-09-05,55.89639170964559
2022-09-06,35.76115018129349
2022-09-07,45.91264200210571
2022-09-08,65.74615454673767
2022-09-09,25.38404779848845
2022-09-10,44.46078324317932
2022-09-11,37.985508382320404
2022-09-12,229.23951530456543
2022-09-13,76.61245878537495
2022-09-14,75.76188541594006
2022-09-15,59.40594160556793
2022-09-16,83.0188090801239
2022-09-17,108.57636618614197
2022-09-18,61.678858836491905
2022-09-19,86.0139554341634
2022-09-20,93.84589878718059
2022-09-21,67.7774313221807
2022-09-22,71.17316993077596
2022-09-23,81.87485338846842
2022-09-24,75.99562492370606
2022-09-25,41.218950271606445
2022-09-26,30.831666608651478
2022-09-27,26.06439157327016
2022-09-28,46.4284291267395
2022-09-29,130.56847961743674
2022-09-30,119.10473330815633
2022-10-01,98.55308956570096
2022-10-02,39.03631695111593
2022-10-03,29.82124976317088
2022-10-04,45.91454144318899
2022-10-05,20.35126536825429
2022-10-06,25.58330015341441
2022-10-07,26.216677102175627
2022-10-08,85.32147518793742
2022-10-09,63.93880053361257
2022-10-10,103.35931666692098
2022-10-11,53.90305437644323
2022-10-12,184.12935876846313
2022-10-13,104.22979203859965
2022-10-14,56.58245825767517
2022-10-15,31.068454265594482
2022-10-16,35.482191820939384
2022-10-17,63.62073338031769
2022-10-18,81.62705079714458
2022-10-19,64.4891418615977
2022-10-20,62.006237745285034
2022-10-21,46.196331457658246
2022-10-22,52.103041569391884
2022-10-23,41.749183177948
2022-10-24,43.117562433083855
2022-10-25,45.05889550844828
2022-10-26,48.95105012257894
2022-10-27,70.6853289604187
2022-10-28,39.784491539001465
2022-10-29,45.81446262200674
2022-10-30,45.421442111333214
2022-10-31,31.594004154205322
2022-11-01,154.37557341835716
2022-11-02,121.71414224306743
2022-11-03,30.4911124308904
2022-11-04,49.620820800463356
2022-11-05,41.53128316005071
2022-11-06,15.742108305295309
2022-11-07,71.88843373457591
2022-11-08,74.1249005577781
2022-11-09,43.269741694132485
2022-11-10,116.93290464083354
2022-11-11,46.847447270932406
2022-11-12,90.9042414824168
2022-11-13,42.55388347307841
2022-11-14,51.458041508992515
2022-11-15,52.541421016057335
2022-11-16,63.472550551096596
2022-11-17,24.562450051307678
2022-11-18,36.93265869220098
2022-11-19,149.12063630421957
2022-11-20,49.66119122505188
2022-11-21,45.63183730840683
2022-11-22,96.00196970502536
2022-11-23,24.850148097328518
2022-11-24,36.29335012038549
2022-11-25,36.76731635133425
2022-11-26,17.66042486826579
2022-11-27,32.21271661917368
2022-11-28,116.46642549832661
2022-11-29,117.10401201248169
2022-11-30,131.57629148165384
2022-12-01,249.18935887018839
2022-12-02,40.272908767064415
2022-12-03,26.162350018819172
2022-12-04,67.62167783578236
2022-12-05,17.93892925977707
2022-12-06,11.048558294773102
2022-12-07,50.14884148041407
2022-12-08,85.44930378595988
2022-12-09,68.34056337674458
2022-12-10,75.32728298505147
2022-12-11,31.116083304087322
2022-12-12,70.29936533388884
2022-12-13,128.74180555343628
2022-12-14,118.24011286099751
2022-12-15,259.7272108395894
2022-12-16,281.0398089090983
2022-12-17,168.8296718597412
2022-12-18,58.657687187194824
2022-12-19,64.90133746465047
2022-12-20,92.34654978911082
2022-12-21,97.83370439211528
2022-12-22,81.85784787717073
2022-12-23,45.387100060780845
2022-12-24,66.41826689243317
2022-12-25,81.83862924575806
2022-12-26,42.428741812705994
2022-12-27,41.95900877316793
2022-12-28,30.02025407552719
2022-12-29,36.64285008112589
2022-12-30,37.08420407772064
2022-12-31,62.08236105545707
2023-01-01,73.52216782608696
2023-01-02,22.876799583333334
2023-01-03,68.9061375
2023-01-04,40.19246333333333
2023-01-05,21.534493333333334
2023-01-06,49.778072083333335
2023-01-07,10.955415833333333
2023-01-08,17.822645416666667
2023-01-09,51.72731130434782
2023-01-10,34.700179166666665
2023-01-11,39.87999875
2023-01-12,124.5193125
2023-01-13,49.20089458333333
2023-01-14,29.003777083333333
2023-01-15,30.49680791666667
2023-01-16,74.12597
2023-01-17,162.09040000000002
2023-01-18,37.887793809523814
2023-01-19,163.25224500000002
2023-01-20,163.25224500000002
2023-01-21,163.25224500000002
2023-01-22,163.25224500000002
2023-01-23,163.25224500000002
2023-01-24,163.25224500000002
2023-01-25,132.865274
2023-01-26,93.51162521739131
2023-01-27,95.53768956521739
2023-01-28,137.51882833333335
2023-01-29,49.88831916666666
2023-01-30,41.19976454545454
2023-01-31,23.9076625
2023-02-01,59.718384166666674
2023-02-02,20.160218333333333
2023-02-03,77.63746583333334
2023-02-04,55.615150416666665
2023-02-05,44.40533333333334
2023-02-06,53.22661791666667
2023-02-07,9.463856666666667
2023-02-08,29.666862499999997
2023-02-09,63.18741375
2023-02-10,47.163597083333336
2023-02-11,25.102851666666666
2023-02-12,94.88611416666667
2023-02-13,70.38847
2023-02-14,73.21328458333333
2023-02-15,89.27078347826087
2023-02-16,36.77331916666667
2023-02-17,14.792119583333333
2023-02-18,9.907497916666667
2023-02-19,14.420393478260868
2023-02-20,13.20765125
2023-02-21,52.26294333333333
2023-02-22,42.27839125
2023-02-23,69.31459375
2023-02-24,140.64421086956523
2023-02-25,57.46571458333333
2023-02-26,64.85506375
2023-02-27,84.76934583333333
2023-02-28,87.43031624999999
2023-03-01,55.043677826086956
2023-03-02,17.89182625
2023-03-03,73.55071583333334
2023-03-04,62.77137125000001
2023-03-05,52.717125
2023-03-06,42.22964916666667
2023-03-07,10.504463333333334
2023-03-08,25.65924791666667
2023-03-09,41.918843333333335
2023-03-10,19.969585238095238
2023-03-11,49.12181
2023-03-12,98.80612291666667
2023-03-13,37.246261249999996
2023-03-14,24.711012083333333
2023-03-15,67.28778
2023-03-16,59.260507499999996
2023-03-17,41.003205
2023-03-18,23.45793347826087
2023-03-19,18.40361916666667
2023-03-20,54.930522499999995
2023-03-21,34.2511575
2023-03-22,42.56550333333333
2023-03-23,45.70876238095238
2023-03-24,26.124735652173914
2023-03-25,18.078107916666667
2023-03-26,46.76431
2023-03-27,51.0092275
2023-03-28,55.68319416666666
2023-03-29,59.557062916666666
2023-03-30,26.495755000000003
2023-03-31,15.230719166666667
2023-04-01,16.288832916666667
2023-04-02,45.3794475
2023-04-03,68.90724083333333
2023-04-04,67.04609291666667
2023-04-05,50.9390725
2023-04-06,34.93083875
2023-04-07,34.478635000000004
2023-04-08,23.211032916666667
2023-04-09,58.665265416666664
2023-04-10,27.151721249999998
2023-04-11,67.42515541666667
2023-04-12,90.16445666666665
2023-04-13,23.296159583333335
2023-04-14,55.617945
2023-04-15,77.40229833333333
2023-04-16,60.9025375
2023-04-17,67.55348347826087
2023-04-18,48.519817499999995
2023-04-19,50.0565775
2023-04-20,47.50394478260869
2023-04-21,60.95713958333334
2023-04-22,71.70437875
2023-04-23,25.430293333333335
2023-04-24,76.72431458333334
2023-04-25,74.0645875
2023-04-26,49.67990708333334
2023-04-27,54.705579166666666
2023-04-28,27.84890833333333
2023-04-29,41.11522125
2023-04-30,31.512902083333334
2023-05-01,58.17481375
2023-05-02,79.26895333333333
2023-05-03,39.22306666666667
2023-05-04,80.35875125
2023-05-05,54.81929375000001
2023-05-06,49.753492916666666
2023-05-07,13.66980875
2023-05-08,23.1077525
2023-05-09,57.34964958333333
2023-05-10,48.14758416666667
2023-05-11,37.06500541666667
2023-05-12,68.35444333333334
2023-05-13,51.525536249999995
2023-05-14,25.774495
2023-05-15,37.08055875
2023-05-16,59.248355
2023-05-17,66.46986625
2023-05-18,61.97837833333333
2023-05-19,51.88844375
2023-05-20,52.40892333333333
2023-05-21,48.378546666666665
2023-05-22,51.39066333333333
2023-05-23,64.613345
2023-05-24,66.69469090909091
2023-05-25,55.024960416666666
2023-05-26,64.65761625
2023-05-27,51.00340416666666
2023-05-28,46.41393125
2023-05-29,32.3772575
2023-05-30,44.42869666666667
2023-05-31,45.46155958333333
2023-06-01,65.65247958333333
2023-06-02,174.24707375
2023-06-03,32.86715833333333
2023-06-04,24.504593749999998
2023-06-05,30.158349583333333
2023-06-06,50.295461249999995
2023-06-07,34.52826875
2023-06-08,14.012379583333333
2023-06-09,66.11650125
2023-06-10,35.745707083333336
2023-06-11,54.60846166666667
2023-06-12,91.85315833333334
2023-06-13,63.08067916666667
2023-06-14,63.31296578947368
2023-06-15,63.31296578947368
2023-06-16,63.31296578947368
2023-06-17,63.31296578947368
2023-06-18,63.31296578947368
2023-06-19,63.31296578947368
2023-06-20,63.31296578947368
2023-06-21,26.11782
2023-06-22,23.929439090909092
2023-06-23,22.91916458333333
2023-06-24,22.300049166666668
2023-06-25,16.365262916666666
2023-06-26,10.29832875
2023-06-27,22.364341739130435
2023-06-28,12.702107916666668
2023-06-29,24.604719166666666
2023-06-30,28.078900416666666
2023-07-01,40.25102416666667
2023-07-02,199.6970775
2023-07-03,79.57171375
2023-07-04,100.33559916666667
2023-07-05,27.701609583333333
2023-07-06,50.819502173913044
2023-07-07,30.974238749999998
2023-07-08,82.68476
2023-07-09,54.424476086956524
2023-07-10,24.308207916666664
2023-07-11,45.492842083333336
2023-07-12,33.32273958333334
2023-07-13,28.722593333333336
2023-07-14,29.28829958333333
2023-07-15,28.009412916666665
2023-07-16,11.624974166666666
2023-07-17,20.620419583333334
2023-07-18,61.80395666666667
2023-07-19,16.225705416666667
2023-07-20,50.30711875
2023-07-21,23.927284166666666
2023-07-22,45.2511575
2023-07-23,9.495725
2023-07-24,52.375425416666666
2023-07-25,32.789440416666665
2023-07-26,82.81175869565217
2023-07-27,13.2754825
2023-07-28,22.174351666666666
2023-07-29,13.21774875
2023-07-30,20.057885416666668
2023-07-31,14.22021625
2023-08-01,63.23573166666666
2023-08-02,130.0842113043478
2023-08-03,89.55645291666667
2023-08-04,45.4201225
2023-08-05,59.05490208333333
2023-08-06,49.44926375
2023-08-07,33.92267833333333
2023-08-08,14.84923090909091
2023-08-09,68.22700875
2023-08-10,57.09248
2023-08-11,67.04596916666667
2023-08-12,86.39406583333334
2023-08-13,19.145974166666665
2023-08-14,19.9253125
2023-08-15,27.531352916666666
2023-08-16,71.47825041666667
2023-08-17,35.72191333333333
2023-08-18,25.528891666666667
2023-08-19,24.91259791666667
2023-08-20,26.56553875
2023-08-21,46.68480666666667
2023-08-22,14.010605416666666
2023-08-23,65.31596666666667
2023-08-24,34.76007125
2023-08-25,39.42762458333333
2023-08-26,16.686952916666666
2023-08-27,15.552997916666667
2023-08-28,20.63296
2023-08-29,38.70938666666667
2023-08-30,23.853444999999997
2023-08-31,59.12588208333333
2023-09-01,23.372078333333334
2023-09-02,91.12132083333334
2023-09-03,123.37377708333332
2023-09-04,26.954191666666663
2023-09-05,18.796320833333333
2023-09-06,51.870194999999995
2023-09-07,26.932895416666668
2023-09-08,30.52108043478261
2023-09-09,40.21904833333333
2023-09-10,51.80303708333333
2023-09-11,41.22882833333333
2023-09-12,12.744467499999999
2023-09-13,51.108230416666665
2023-09-14,53.53295541666666
2023-09-15,65.20724565217391
2023-09-16,73.42343375
2023-09-17,47.56520666666666
2023-09-18,29.970059583333335
2023-09-19,26.723585416666666
2023-09-20,31.943354166666666
2023-09-21,54.56793625
2023-09-22,59.0796775
2023-09-23,49.09322
2023-09-24,24.179785416666665
2023-09-25,38.6114347826087
2023-09-26,51.13127782608695
2023-09-27,44.630327916666666
2023-09-28,41.728645
2023-09-29,23.491152916666667
2023-09-30,35.61785458333333
2023-10-01,47.75706958333333
2023-10-02,126.66512541666667
2023-10-03,74.06059708333333
2023-10-04,21.13308125
2023-10-05,17.200557083333333
2023-10-06,32.922172499999995
2023-10-07,42.30185166666667
2023-10-08,36.534341250000004
2023-10-09,39.06345791666667
2023-10-10,28.741394166666666
2023-10-11,53.54217458333333
2023-10-12,24.555501666666668
2023-10-13,20.160915
2023-10-14,26.358895
2023-10-15,95.27028250000001
2023-10-16,93.7944625
2023-10-17,54.81277875
2023-10-18,72.20160208333333
2023-10-19,38.46148208333333
2023-10-20,46.245723749999996
2023-10-21,41.98373125
2023-10-22,55.390782083333335
2023-10-23,53.395495000000004
2023-10-24,60.151427500000004
2023-10-25,78.45733666666666
2023-10-26,74.19566625
2023-10-27,111.78469608695652
2023-10-28,63.39006708333333
2023-10-29,44.90326541666667
2023-10-30,60.44314666666667
2023-10-31,69.348725
2023-11-01,25.04958458333333
2023-11-02,49.357609583333335
2023-11-03,53.72195541666667
2023-11-04,35.9062425
2023-11-05,26.414125833333333
2023-11-06,26.90456416666667
2023-11-07,25.194539583333334
2023-11-08,18.013838333333336
2023-11-09,24.721194999999998
2023-11-10,41.149917083333335
2023-11-11,87.69296541666667
2023-11-12,42.437289166666666
2023-11-13,24.96974
2023-11-14,32.75526166666666
2023-11-15,57.86085333333333
2023-11-16,92.59000875
2023-11-17,119.23548416666667
2023-11-18,25.426989583333334
2023-11-19,8.544997083333334
2023-11-20,29.633149583333335
2023-11-21,62.870664166666664
2023-11-22,86.43465583333334
2023-11-23,16.514374782608694
2023-11-24,50.75024916666666
2023-11-25,160.49399625
2023-11-26,75.24833124999999
2023-11-27,39.16822083333333
2023-11-28,20.1021
